证券代码,证券简称,监管类型,处理事由,涉及对象,处理日期
600844,丹化科技,监管关注,关于对丹化化工科技股份有限公司和董事会秘书沈雅芸予以监管关注的决定,上市公司、高级管理人员,2014/4/22
,,,,,
600986,科达股份,监管关注,关于对科达集团股份有限公司控股股东及实际控制人予以监管关注的决定,控股股东及实际控制人,2014/4/22
,,,,,
603366,日出东方,监管关注,关于对日出东方太阳能股份有限公司和有关责任人予以监管关注的决定,上市公司、董事、高级管理人员,2014/4/15
,,,,,
600079,人福医药,监管关注,关于对人福医药集团股份公司董事长王学海予以监管关注的决定,董事,2014/4/15
,,,,,
600814,杭州解百,监管关注,关于对杭州解百集团股份有限公司予以监管关注的决定,上市公司,2014/4/15
,,,,,
600211,西藏药业,监管关注,关于对西藏诺迪康药业股份有限公司董事会秘书刘岚予以监管关注的决定,高级管理人员,2014/4/3
,,,,,
600566,济川药业,要求全体董事限期参加培训,关于要求湖北洪城通用机械股份有限公司全体董事限期参加培训的决定,董事,2014/3/27
,,,,,
600247,*ST成城,监管关注,关于对吉林成城集团股份有限公司董事会秘书徐昕欣予以监管关注的决定,高级管理人员,2014/3/18
,,,,,
600247,ST成城,公开认定,关于对吉林成城集团股份有限公司和实际控制人、董事成清波等予以公开谴责并公开认定成清波五年内不适合担任上市公司董事、监事和高级管理人员的决定,董事,2014/3/14
,,,,,
600247,ST成城,公开谴责,关于对吉林成城集团股份有限公司和实际控制人、董事成清波等予以公开谴责并公开认定成清波五年内不适合担任上市公司董事、监事和高级管理人员的决定,上市公司、董事、高级管理人员,2014/3/14
,,,,,
600247,ST成城,通报批评,关于对吉林成城集团股份有限公司董事成卫文等予以通报批评的决定,董事,2014/3/13
,,,,,
603766,隆鑫通用,监管关注,关于对中科渝祥（天津）股权投资基金合伙企业（有限合伙）予以监管关注的决定,一般股东,2014/3/11
,,,,,
600638,新黄浦,监管关注,关于对深圳市中科创财富通网络金融有限公司及其一致行动人上海市中科创财富管理有限公司予以监管关注的决定,一般股东,2014/3/11
,,,,,
600604,市北高新,监管关注,关于对上海市北高新股份（集团）有限公司予以监管关注的决定,控股股东及实际控制人,2014/3/7
,,,,,
600796,钱江生化,监管关注,关于对浙江钱江生物化学股份有限公司予以监管关注的决定,上市公司,2014/2/20
,,,,,
600436,片仔癀,监管关注,关于对漳州片仔癀药业股份有限公司及控股股东予以监管关注的决定,上市公司、控股股东及实际控制人,2014/1/29
,,,,,
600982,宁波热电,监管关注,关于对中节能实业发展有限公司予以监管关注的决定,一般股东,2014/1/23
,,,,,
600233,大杨创世,通报批评,关于对大连大杨创世股份有限公司副总经理石豆豆予以通报批评的决定,高级管理人员,2014/1/22
,,,,,
600804,鹏博士,通报批评,关于对北京通灵通电讯技术有限公司和上海秦砖投资管理有限公司予以通报批评的决定,一般股东,2014/1/16
,,,,,
600557,康缘药业,通报批评,关于对江苏康缘药业股份有限公司董事夏月予以通报批评的决定,董事,2014/1/16
,,,,,
600403,大有能源,通报批评,关于对河南大有能源股份有限公司和董事宋建华等相关当事人予以通报批评的决定,上市公司、董事、高级管理人员,2014/1/16
,,,,,
600403,大有能源,公开谴责,关于对河南大有能源股份有限公司董事李永久和董事长田富军予以公开谴责的决定,董事,2014/1/16
,,,,,
600401,*ST海润,要求公司聘请证券服务机构进行核查并发表意见,关于要求海润光伏科技股份有限公司聘请证券服务机构进行核查并发表意见的决定,上市公司,2014/1/14
,,,,,
600403,大有能源,要求公司董事会追偿损失,关于要求河南大有能源股份有限公司董事会追偿损失的决定,董事,2014/1/10
,,,,,
600403,大有能源,监管关注,关于对河南大有能源股份有限公司独立董事张铁岗、王立杰、周旺生、李斌和董事会秘书张建强予以监管关注的决定,董事、高级管理人员,2014/1/10
,,,,,
601233,桐昆股份,通报批评,关于对桐昆集团股份有限公司及相关当事人予以通报批评的决定,上市公司、董事、高级管理人员,2014/1/7
,,,,,
600196,复星医药,监管关注,关于对上海复星医药（集团）股份有限公司控股股东上海复星高科技（集团）有限公司和公司董事会秘书周彪予以监管关注的决定,控股股东及实际控制人、高级管理人员,2014/1/3
,,,,,
600006,东风汽车,通报批评,关于对东风汽车股份有限公司和财务负责人危雯、董事会秘书张新峰予以通报批评的决定,上市公司、高级管理人员,2013/11/22
,,,,,
601005,重庆钢铁,通报批评,关于对重庆钢铁股份有限公司和董事长邓强等有关责任人予以通报批评的决定,上市公司、董事、高级管理人员,2013/11/7
,,,,,
600385,山东金泰,通报批评,关于对山东和信会计师事务所（特殊普通合伙）会计师刘守堂、张中峰予以通报批评的决定,中介机构及其相关人员,2013/11/1
,,,,,
600385,山东金泰,通报批评,关于对山东金泰集团股份有限公司及董事长兼总经理林云等有关责任人予以通报批评的决定,上市公司、董事、高级管理人员,2013/11/1
,,,,,
600696,多伦股份,公开谴责,关于对上海多伦实业股份有限公司及其实际控制人鲜言和多伦投资（香港）有限公司予以公开谴责的决定,上市公司、控股股东及实际控制人,2013/10/28
,,,,,
600634,中技控股,公开认定,关于对上海澄海企业发展股份有限公司董事长兼总经理鲍崇宪、监事长王星星予以公开谴责并公开认定其三年内不适合担任上市公司董事、监事和高级管理人员的决定,董事、高级管理人员、监事,2013/10/22
,,,,,
600634,中技控股,公开谴责,关于对上海澄海企业发展股份有限公司董事长兼总经理鲍崇宪、监事长王星星予以公开谴责并公开认定其三年内不适合担任上市公司董事、监事和高级管理人员的决定,董事、高级管理人员、监事,2013/10/22
,,,,,
600307,酒钢宏兴,通报批评,关于对甘肃酒钢集团宏兴钢铁股份有限公司和董事会秘书齐晓东予以通报批评的决定,上市公司、高级管理人员,2013/10/17
,,,,,
601558,华锐风电,公开谴责,关于给予华锐风电科技（集团）股份有限公司前董事长兼总裁韩俊良公开谴责的决定,董事,2013/9/16
,,,,,
601558,华锐风电,通报批评,关于给予华锐风电科技（集团）股份有限公司及前副总裁兼财务总监陶刚等有关责任人通报批评的决定,上市公司、高级管理人员,2013/9/14
璇佸埜绠�绉?璇佸埜浠ｇ爜,澶勭悊鏃ユ湡,鐩戠绫诲瀷,澶勭悊浜嬬敱,娑夊強瀵硅薄
ST鎱х悆,600556,2017-06-02,閫氭姤鎵硅瘎,鍏充簬瀵瑰箍瑗挎収鐞冪鎶�鑲′唤鏈夐檺鍏徃鍙婃湁鍏宠矗浠讳汉浜堜互鍏紑璋磋矗骞跺叕寮�璁ゅ畾鏈夊叧璐ｄ换浜轰笉閫傚悎鎷呬换涓婂競鍏徃钁ｄ簨銆佺洃浜嬪拰楂樼骇绠＄悊浜哄憳鐨勫喅瀹?"涓婂競鍏徃,钁ｄ簨,鐙珛钁ｄ簨,鐩戜簨,钁ｇ,瀹為檯鎺у埗浜?
ST鎱х悆,600556,2017-06-02,鍏紑璁ゅ畾,鍏充簬瀵瑰箍瑗挎収鐞冪鎶�鑲′唤鏈夐檺鍏徃鍙婃湁鍏宠矗浠讳汉浜堜互鍏紑璋磋矗骞跺叕寮�璁ゅ畾鏈夊叧璐ｄ换浜轰笉閫傚悎鎷呬换涓婂競鍏徃钁ｄ簨銆佺洃浜嬪拰楂樼骇绠＄悊浜哄憳鐨勫喅瀹?"涓婂競鍏徃,钁ｄ簨,鐙珛钁ｄ簨,鐩戜簨,钁ｇ,瀹為檯鎺у埗浜?
ST鎱х悆,600556,2017-06-02,鍏紑璋磋矗,鍏充簬瀵瑰箍瑗挎収鐞冪鎶�鑲′唤鏈夐檺鍏徃鍙婃湁鍏宠矗浠讳汉浜堜互鍏紑璋磋矗骞跺叕寮�璁ゅ畾鏈夊叧璐ｄ换浜轰笉閫傚悎鎷呬换涓婂競鍏徃钁ｄ簨銆佺洃浜嬪拰楂樼骇绠＄悊浜哄憳鐨勫喅瀹?"涓婂競鍏徃,钁ｄ簨,鐙珛钁ｄ簨,鐩戜簨,钁ｇ,瀹為檯鎺у埗浜?
*ST鏄屼節,600228,2017-06-01,鐩戠宸ヤ綔鍑?鐫ｄ績鍏徃鍙婃敹璐汉鏍稿疄鐩稿叧鎶曡瘔浜嬮」骞惰ˉ鍏呮姭闇?"涓婂競鍏徃,鍏朵粬"
鑱旂編鎺ц偂,600167,2017-05-26,鐩戠宸ヤ綔鍑?鍏徃姣忚偂鏀剁泭杈冮珮锛屼絾杩炵画澶氬勾鏈繘琛屽埄娑﹀垎閰嶃�傚悜鍏徃鍙戝嚭鐩戠宸ヤ綔鍑斤紝鏄庣‘鐜伴噾鍒嗙孩鐨勭浉鍏宠姹傘�?涓婂競鍏徃
浜垮埄娲佽兘,600277,2017-05-25,鐩戠宸ヤ綔鍑?鍏充簬鍏徃閲嶅ぇ璧勪骇閲嶇粍鍋滃鐗屽強淇℃伅鎶湶鐩稿叧浜嬮」銆?涓婂競鍏徃
鐗囦粩鐧�,600436,2017-05-24,鐩戠宸ヤ綔鍑?鐫ｄ績鍏徃鎺ц偂鑲′笢灏藉揩瀹屾垚鍏徃钁ｄ簨浼氥�佺洃浜嬩細鎹㈠眾浜嬪疁銆?涓婂競鍏徃
姘戠敓閾惰,600016,2017-05-22,鐩戠鍏虫敞,鍏充簬瀵逛腑鍥芥皯鐢熼摱琛岃偂浠芥湁闄愬叕鍙稿拰钁ｄ簨浼氱涔︿簣浠ョ洃绠″叧娉ㄧ殑鍐冲畾,"涓婂競鍏徃,楂樼骇绠＄悊浜哄憳"
浜挎櫠鍏夌數,600537,2017-05-19,鐩戠宸ヤ綔鍑?鐫ｄ績淇℃伅鎶湶銆?"涓婂競鍏徃,涓�鑸偂涓?鎺ц偂鑲′笢鍙婂疄闄呮帶鍒朵汉"
鐖卞缓闆嗗洟,600643,2017-05-18,鐩戠宸ヤ綔鍑?鐖卞缓闆嗗洟涓剧墝鐩稿叧淇℃伅鎶湶浜嬮」,涓婂競鍏徃
鑼備笟鍟嗕笟,600828,2017-05-18,鐩戠宸ヤ綔鍑?鏍稿疄鑲′笢鎵胯鍙婁腑浠嬫満鏋勬寔缁潱瀵艰矗浠诲饱琛屾儏鍐?"涓婂競鍏徃,鎺ц偂鑲′笢鍙婂疄闄呮帶鍒朵汉,涓粙鏈烘瀯鍙婂叾鐩稿叧浜哄憳"
浜ら�氶摱琛?601328,2017-05-17,鐩戠宸ヤ綔鍑?瀵瑰獟浣撴姤閬撲簨椤规彁鍑虹洃绠¤姹?涓婂競鍏徃
寮�鍒涘浗闄?600097,2017-05-15,鐩戠宸ヤ綔鍑?涓婃捣甯傚浗璧勫灏嗗叾鎸佹湁鐨勫叕鍙搁棿鎺ユ帶鑲¤偂涓滀笂娴锋按浜ч泦鍥㈡湁闄愬叕鍙?00%鑲℃潈鍒掕浆鑷冲厜鏄庨鍝侊紙闆嗗洟锛夋湁闄愬叕鍙革紝鐢变簬涓婃捣姘翠骇闆嗗洟鏈夐檺鍏徃闂存帴鎸佹湁寮�鍒涘浗闄呰偂鏉冭秴杩?0%锛屾娆℃潈鐩婂彉鍔ㄦ秹鍙婅绾︽敹璐紝瑕佹眰鍏夋槑椋熷搧锛堥泦鍥級鏈夐檺鍏徃鎸夋椂鎶湶瑕佺害鏀惰喘鎶ュ憡涔︽憳瑕併�?鎺ц偂鑲′笢鍙婂疄闄呮帶鍒朵汉
鍐呰挋涓�鏈?600967,2017-05-15,鐩戠宸ヤ綔鍑?灏变笂甯傚叕鍙稿瓨鍦ㄧ殑澶ц偂涓滈潪缁忚惀鎬ц祫閲戝崰鐢ㄤ簨瀹滐紝瑕佹眰鍏徃灏藉揩鏁存敼,"涓婂競鍏徃,鎺ц偂鑲′笢鍙婂疄闄呮帶鍒朵汉"
鍏嬫潵鏈虹數,603960,2017-05-11,鐩戠宸ヤ綔鍑?鍒╂鼎鍒嗛厤鏂规椤讳互缁忓璁＄殑璐㈠姟鎶ュ憡涓哄熀纭�锛岃姹傚叕鍙歌鑼冦�?涓婂競鍏徃
